feature,scale_pct,csv,pos_x,pos_y,pos_z,pos_total,vel_x,vel_y,vel_z,vel_total,att_roll,att_pitch,att_yaw
drag,20,flight_z_mtf,0.2479755005868906,0.3251793250834439,0.1364622794493897,0.43110949428836104,0.04365332681050329,0.05684513901923612,0.05524054093414694,0.09049033171802416,0.4402820034206227,1.2979172096762106,1.8904238649658842
drag,20,square_100cm_mtf,0.3468418109348127,1.0667569481948467,0.12658747205905654,1.1288463209918458,0.07240102597192984,0.08372799955240595,0.06038612991781722,0.12609032935672446,1.0517004236774987,1.764516042897399,3.678598836982204
drag,20,square_120cm_mtf,0.5422138431026138,1.1181589491010333,0.12407173974341223,1.2488671201171844,0.06780705952795506,0.0959209834015061,0.07050629472464166,0.13700281009650014,1.461822089984977,1.596677061294974,5.769788708411631
drag,20,square_60cm_mtf,0.27156890143809603,0.7851140926358943,0.13410941234181906,0.8415100362814729,0.07304439634984923,0.08903645768677476,0.05556976632263244,0.12787092540790762,1.5209338846443974,0.9983112822084323,4.607819668016759
drag,20,square_80cm_mtf,0.3865013802510957,1.1460341717717413,0.1334735904341798,1.2167961370533416,0.059978366323275314,0.0760027741641322,0.0515229751356456,0.10967425894110906,1.695603280504888,0.9213382480397728,1.9880503040162283
drag,30,flight_diag_lr_mtf,0.5833837016488528,1.1035943397845935,0.10861514347600472,1.2530180603432752,0.2092237999308185,0.15695472485037007,0.10920874944824692,0.2834359452617055,1.7007200922865713,1.9210013601413451,8.612497046348198
drag,30,flight_diag_rl_mtf,0.7870211388965063,1.0151754207811354,0.11014180457513044,1.2892302452018318,0.20721820772959001,0.1530035813767224,0.11209537649500584,0.28091787938884194,1.4881042887715643,2.1260669299276853,7.587143147280478
drag,30,flight_sine,0.4280501333689548,0.4452405847006089,0.11174901649633358,0.627657500257599,0.07767904468385735,0.060332945617560384,0.044981137972881634,0.10815452409965855,0.9076509331654359,1.7250794947898516,1.707255104062497
drag,30,flight_sine_mtf,0.7702761272288238,0.30156523873172075,0.13188527946751197,0.8376518562805066,0.09911773838422602,0.05724806045121876,0.05380244176283215,0.12647675370388511,0.7779959157602179,2.143703982005187,6.839143508281271
drag,30,flight_square,0.7469834380913434,0.9899232992871524,0.11774255886773484,1.2457109236990125,0.06649900533886849,0.11877743994347262,0.050443292868382075,0.14517135993710836,1.3599026024169427,1.5604474871423533,2.627399154638696
drag,30,flight_square_mtf,0.341648029992673,0.4160072732502079,0.1309245596880879,0.5540096281875138,0.08615698264688912,0.08062828059178874,0.05331415322545987,0.12948491890622776,1.248858849873354,2.002982490244954,49.330733336189915
drag,30,flight_x_mtf,0.4045975632430439,0.32672903918992685,0.11468740022529289,0.5325450713344535,0.1823281722286596,0.053274389609384916,0.08821830852322236,0.20943780206828647,0.9146448658341927,2.8231910280549957,1.6225265809742806
drag,30,flight_y_mtf,0.18676114320973655,1.2919241744580654,0.12087911298718981,1.3109384261355417,0.062318663066758886,0.23184050688027227,0.09851630001859338,0.2594977798870027,1.2947421293183885,2.278261701761961,1.8163421326788203
drag,30,flight_z_mtf,0.23039203699427524,0.2948830105422427,0.13645900936190247,0.3983183925616035,0.04358058918466586,0.0556448284181201,0.055325029542443345,0.08975786081027595,0.444543186169481,1.3007525587850206,1.8946653100648416
drag,30,square_100cm_mtf,0.38546955376726083,1.0175050557377752,0.12655111382148995,1.0954079147709879,0.08386745953626845,0.10297288880787579,0.06454998612259538,0.1476613263753717,1.0813405087911232,1.7291922870074488,3.6025635082901815
drag,30,square_120cm_mtf,0.579084726056916,1.077974990605575,0.12402053783760013,1.229939142449345,0.07890596823523953,0.11603242709065902,0.07391380215205554,0.15859674053480083,1.5016777937567667,1.560230098523766,5.638698134141032
drag,30,square_60cm_mtf,0.29394031523014347,0.8015219772311486,0.13408565246796725,0.8641859470622549,0.08378613349150302,0.10647659059897681,0.058916060697320104,0.14774465377511425,1.5261680996797,0.9441322528767497,4.442146883306501
drag,30,square_80cm_mtf,0.3830168386630194,1.0909364844452032,0.13345560795474576,1.163896348945061,0.06692370000191548,0.08619559848159009,0.05167013889375178,0.1207404906104223,1.7204296935071317,0.8899551422942418,2.018446925762305
drag,40,flight_diag_lr_mtf,0.5573564433809621,1.0874642466217201,0.1085642741781528,1.2267888548102523,0.24082582800165,0.1806519175330202,0.12784013404445224,0.3270707792107711,1.791115007305876,1.950977471348568,9.027450393252677
drag,40,flight_diag_rl_mtf,0.7939815448630106,1.036829571307943,0.11009025893910535,1.310550311371122,0.24088432218428737,0.17619810979953585,0.13001173849659486,0.3255366073393587,1.5597600824980016,2.1402861882672397,8.082690627339787
drag,40,flight_sine,0.32405002992145227,0.36570629997683646,0.11175705024897374,0.5012376262963443,0.08551802491141135,0.05844873641235522,0.044402791291675195,0.11269957962406876,0.8920196780495064,1.7299378515053419,1.702425387443976
drag,40,flight_sine_mtf,0.9060045263607901,0.3415269008996127,0.13186808250928989,0.9771765536529263,0.11010698938029582,0.057025153055177934,0.05413210923877763,0.13529856777511726,0.7961578660312417,2.1632956346728327,6.834239830863387
