Frame,Time (Seconds),qX,qY,qZ,qW,pX,pY,pZ
17048,47.355556,0.082836,-0.666364,-0.006932,-0.740979,1.234909,1.023778,-0.998979
17049,47.358333,0.084278,-0.664250,-0.006934,-0.742712,1.234714,1.024134,-1.000884
17050,47.361111,0.083205,-0.667540,-0.008601,-0.739861,1.234816,1.024555,-1.002112
17051,47.363889,0.085469,-0.670405,-0.007759,-0.737015,1.234396,1.025902,-1.001464
17052,47.366667,0.093472,-0.673652,-0.000337,-0.733114,1.234668,1.026671,-1.000047
17053,47.369444,0.098323,-0.669103,0.003056,-0.736630,1.234360,1.026568,-1.001718
17054,47.372222,0.088580,-0.661415,-0.008176,-0.744726,1.234013,1.026875,-1.005234
17055,47.375000,0.082018,-0.666124,-0.008611,-0.741268,1.233064,1.027178,-1.007256
17056,47.377778,0.072947,-0.667588,-0.017350,-0.740746,1.233071,1.027982,-1.009638
17057,47.380556,0.078476,-0.672925,-0.015715,-0.735368,1.232957,1.028348,-1.011557
17058,47.383333,0.078167,-0.674062,-0.013232,-0.734408,1.232077,1.028109,-1.012794
17059,47.386111,0.076624,-0.673921,-0.013622,-0.734693,1.232073,1.028952,-1.014940
17060,47.388889,0.076993,-0.678812,-0.015280,-0.730105,1.231925,1.030263,-1.015416
17061,47.391667,0.078792,-0.675687,-0.013185,-0.732847,1.231460,1.030985,-1.015637
17062,47.394444,0.081023,-0.673290,-0.009401,-0.734865,1.231115,1.030023,-1.015209
17063,47.397222,0.085174,-0.666876,-0.010566,-0.740209,1.231377,1.030936,-1.015701
17064,47.400000,0.081333,-0.664452,-0.016735,-0.742703,1.231560,1.030755,-1.018123
17065,47.402778,0.076698,-0.670206,-0.019032,-0.737956,1.231009,1.032568,-1.019827
17066,47.405556,0.069479,-0.670741,-0.049257,-0.736786,1.229205,1.031469,-1.020753
17067,47.408333,0.073332,-0.658643,-0.024367,-0.748478,1.230094,1.031587,-1.023818
17068,47.411111,0.081868,-0.669482,-0.013750,-0.738175,1.228925,1.032462,-1.019802
17069,47.413889,0.082286,-0.672262,-0.007018,-0.735693,1.227602,1.034380,-1.018615
17070,47.416667,0.086750,-0.664443,-0.007786,-0.742246,1.228434,1.034428,-1.018415
17071,47.419444,0.087893,-0.666618,-0.007967,-0.740156,1.227732,1.034415,-1.019260
17072,47.422222,0.087929,-0.670833,-0.005770,-0.736355,1.227279,1.035134,-1.019839
17073,47.425000,0.092292,-0.673484,-0.001972,-0.733415,1.227164,1.035723,-1.018985
17074,47.427778,0.096233,-0.673412,0.000748,-0.732977,1.226428,1.035964,-1.018806
17075,47.430556,0.097288,-0.666199,-0.003328,-0.739394,1.226519,1.034671,-1.021031
17076,47.433333,0.096285,-0.662702,-0.003622,-0.742659,1.226029,1.035575,-1.022243
17077,47.436111,0.094184,-0.665633,-0.003341,-0.740304,1.225305,1.036569,-1.023448
17078,47.438889,0.093253,-0.663575,-0.005256,-0.742256,1.225091,1.037190,-1.025082
17079,47.441667,0.092470,-0.661383,-0.008877,-0.744273,1.225085,1.035972,-1.027130
17080,47.444444,0.089130,-0.659853,-0.009503,-0.746029,1.224518,1.035750,-1.029449
17081,47.447222,0.090232,-0.662657,-0.008166,-0.743423,1.223968,1.036472,-1.030209
17082,47.450000,0.089498,-0.661806,-0.007261,-0.744279,1.223115,1.036502,-1.031188
17083,47.452778,0.089879,-0.668121,-0.006664,-0.738575,1.222628,1.037532,-1.031528
17084,47.455556,0.087670,-0.670858,-0.006318,-0.736359,1.222031,1.038278,-1.032835
17085,47.458333,0.086279,-0.671848,-0.007107,-0.735613,1.222036,1.038473,-1.034819
17086,47.461111,0.084682,-0.674451,-0.007353,-0.733411,1.221441,1.039231,-1.035739
17087,47.463889,0.088408,-0.670610,-0.004165,-0.736512,1.220888,1.039562,-1.036049
17088,47.466667,0.093806,-0.669048,-0.000995,-0.737275,1.220681,1.040340,-1.035982
17089,47.469444,0.106400,-0.667195,0.005333,-0.737225,1.219500,1.041001,-1.038155
17090,47.472222,0.091835,-0.670817,-0.000748,-0.735914,1.219219,1.039994,-1.038837
17091,47.475000,0.085070,-0.668143,-0.005043,-0.739136,1.218076,1.040543,-1.041794
17092,47.477778,0.082923,-0.668483,-0.006032,-0.739066,1.217508,1.039930,-1.043433
17093,47.480556,0.084984,-0.664245,-0.006093,-0.742644,1.217165,1.040247,-1.043175
17094,47.483333,0.087379,-0.660484,-0.002352,-0.745735,1.216496,1.041285,-1.042927
17095,47.486111,0.089045,-0.661009,-0.001086,-0.745075,1.215876,1.041868,-1.042456
17096,47.488889,0.089208,-0.662316,-0.000029,-0.743895,1.215295,1.042099,-1.043134
17097,47.491667,0.092644,-0.668586,0.002834,-0.737836,1.215072,1.042554,-1.042618
17098,47.494444,0.097616,-0.673073,0.006593,-0.733076,1.214979,1.042985,-1.041830
17099,47.497222,0.102844,-0.676089,0.010878,-0.729526,1.214663,1.043381,-1.040978
17100,47.500000,0.104315,-0.673489,0.009645,-0.731737,1.214138,1.042735,-1.041651
17101,47.502778,0.107022,-0.678559,0.013803,-0.726576,1.213737,1.043474,-1.041365
17102,47.505556,0.109013,-0.675260,0.014713,-0.729331,1.213249,1.043746,-1.042112
17103,47.508333,0.110253,-0.672168,0.016725,-0.731953,1.212031,1.044037,-1.042341
17104,47.511111,0.112509,-0.662192,0.019565,-0.740581,1.211404,1.044361,-1.043103
17105,47.513889,0.114668,-0.657657,0.022829,-0.744189,1.211025,1.043056,-1.043319
17106,47.516667,0.114321,-0.658768,0.022766,-0.743261,1.210569,1.043635,-1.044340
17107,47.519444,0.109606,-0.656633,0.018859,-0.745965,1.209710,1.043728,-1.046953
17108,47.522222,0.104852,-0.657051,0.015882,-0.746350,1.209329,1.044187,-1.049191
17109,47.525000,0.100475,-0.657657,0.016468,-0.746405,1.208400,1.043662,-1.051115
17110,47.527778,0.100326,-0.659836,0.017008,-0.744487,1.207601,1.042679,-1.052356
17111,47.530556,0.103632,-0.661789,0.017397,-0.742289,1.207407,1.042817,-1.052683
17112,47.533333,0.105167,-0.663159,0.019874,-0.740787,1.206756,1.042609,-1.053578
17113,47.536111,0.104610,-0.668757,0.023246,-0.735717,1.205345,1.043349,-1.054165
17114,47.538889,0.104451,-0.661709,0.020653,-0.742163,1.205375,1.043142,-1.056296
17115,47.541667,0.106229,-0.669308,0.024213,-0.734953,1.204778,1.043523,-1.056202
17116,47.544444,0.108155,-0.666567,0.025294,-0.737124,1.204459,1.044086,-1.057203
17117,47.547222,0.107945,-0.666992,0.026998,-0.736709,1.203654,1.043092,-1.058657
17118,47.550000,0.102584,-0.666924,0.024467,-0.737625,1.203029,1.042953,-1.060729
17119,47.552778,0.098118,-0.668725,0.020339,-0.736727,1.202519,1.043118,-1.062587
17120,47.555556,0.098489,-0.664805,0.020121,-0.740222,1.201953,1.042475,-1.064126
17121,47.558333,0.097075,-0.664175,0.021408,-0.740938,1.200890,1.042952,-1.064941
17122,47.561111,0.096337,-0.661586,0.024308,-0.743258,1.199579,1.043137,-1.065267
17123,47.563889,0.096421,-0.660349,0.024924,-0.744326,1.198741,1.043361,-1.065904
17124,47.566667,0.097145,-0.660581,0.025649,-0.744002,1.198566,1.043417,-1.066364
17125,47.569444,0.095778,-0.660072,0.024527,-0.744668,1.197579,1.042851,-1.067849
17126,47.572222,0.096675,-0.662576,0.023249,-0.742366,1.197271,1.042945,-1.068990
17127,47.575000,0.099993,-0.672480,0.025831,-0.732875,1.196775,1.043294,-1.067613
17128,47.577778,0.102716,-0.677683,0.031021,-0.727484,1.195995,1.043111,-1.067230
17129,47.580556,0.105784,-0.677958,0.033974,-0.726656,1.196144,1.042948,-1.067109
17130,47.583333,0.107959,-0.678526,0.037096,-0.725652,1.195429,1.042448,-1.067410
17131,47.586111,0.109373,-0.677115,0.034335,-0.726893,1.194984,1.042647,-1.068265
17132,47.588889,0.110678,-0.672474,0.039042,-0.730757,1.193785,1.042547,-1.068375
17133,47.591667,0.111369,-0.666051,0.040199,-0.736450,1.192811,1.042612,-1.069945
17134,47.594444,0.113521,-0.661011,0.041689,-0.740567,1.192102,1.042402,-1.070665
17135,47.597222,0.112145,-0.656564,0.039929,-0.744817,1.191599,1.041217,-1.072361
17136,47.600000,0.108327,-0.648497,0.036521,-0.752585,1.191122,1.039904,-1.074862
17137,47.602778,0.103251,-0.645529,0.032164,-0.756041,1.190158,1.039612,-1.077428
17138,47.605556,0.099735,-0.647061,0.030839,-0.755258,1.189775,1.039732,-1.079754
17139,47.608333,0.094880,-0.648096,0.029569,-0.755047,1.188858,1.039227,-1.082090
17140,47.611111,0.094320,-0.652074,0.028416,-0.751729,1.188592,1.038307,-1.083325
17141,47.613889,0.095738,-0.649608,0.028357,-0.753684,1.188209,1.036902,-1.085417
17142,47.616667,0.097010,-0.657249,0.033865,-0.746636,1.187339,1.037931,-1.084810
17143,47.619444,0.099241,-0.661821,0.038195,-0.742082,1.186802,1.037980,-1.084856
17144,47.622222,0.099305,-0.666230,0.040949,-0.737970,1.185844,1.038250,-1.085902
17145,47.625000,0.099287,-0.661024,0.035929,-0.742899,1.185683,1.038243,-1.087790
17146,47.627778,0.099710,-0.663185,0.036149,-0.740902,1.184462,1.037756,-1.089749
17147,47.630556,0.092356,-0.666257,0.034240,-0.739188,1.183844,1.036748,-1.091596
17148,47.633333,0.086877,-0.667819,0.033061,-0.738496,1.183359,1.036631,-1.094477
17149,47.636111,0.084553,-0.669554,0.029682,-0.737338,1.182617,1.036297,-1.094852
17150,47.638889,0.086571,-0.665401,0.036290,-0.740561,1.181918,1.036018,-1.095597
17151,47.641667,0.085223,-0.663455,0.038151,-0.742367,1.180788,1.036298,-1.096303
17152,47.644444,0.083482,-0.664118,0.039077,-0.741924,1.179822,1.036249,-1.097483
17153,47.647222,0.081899,-0.664469,0.037622,-0.741861,1.179423,1.035772,-1.098707
17154,47.650000,0.083100,-0.660461,0.033735,-0.745485,1.179595,1.035759,-1.099890
17155,47.652778,0.082984,-0.659497,0.034813,-0.746301,1.178850,1.035201,-1.101521
17156,47.655556,0.084206,-0.666343,0.035268,-0.740035,1.178275,1.034633,-1.101350
17157,47.658333,0.088649,-0.672336,0.038627,-0.733903,1.177825,1.034449,-1.100780
17158,47.661111,0.087774,-0.677451,0.043818,-0.728996,1.176682,1.035005,-1.100764
17159,47.663889,0.091824,-0.677034,0.044713,-0.728831,1.176034,1.034318,-1.101412
17160,47.666667,0.093974,-0.676286,0.043994,-0.729295,1.175945,1.033944,-1.101781
17161,47.669444,0.093586,-0.673249,0.043897,-0.732155,1.175774,1.033501,-1.103070
17162,47.672222,0.094256,-0.668928,0.043226,-0.736059,1.175291,1.033289,-1.104399
17163,47.675000,0.094490,-0.665030,0.044261,-0.739491,1.174213,1.032158,-1.106040
17164,47.677778,0.090813,-0.658633,0.042937,-0.745729,1.173287,1.031966,-1.108229
17165,47.680556,0.088813,-0.655978,0.040432,-0.748445,1.172915,1.031558,-1.109604
17166,47.683333,0.088632,-0.648887,0.035852,-0.754854,1.173124,1.029972,-1.112101
17167,47.686111,0.083216,-0.643388,0.033815,-0.760252,1.172385,1.029524,-1.114725
17168,47.688889,0.079730,-0.645162,0.033873,-0.759119,1.171599,1.028527,-1.116905
17169,47.691667,0.073213,-0.649212,0.030359,-0.756467,1.170651,1.028782,-1.119504
17170,47.694444,0.074645,-0.652880,0.032118,-0.753090,1.170114,1.028163,-1.120196
17171,47.697222,0.080572,-0.655451,0.035159,-0.750104,1.169836,1.028551,-1.119578
17172,47.700000,0.102578,-0.652555,0.042365,-0.749570,1.168525,1.027066,-1.120753
17173,47.702778,0.109314,-0.654027,0.052758,-0.746670,1.168231,1.026700,-1.122386
17174,47.705556,0.082913,-0.663222,0.039181,-0.742783,1.168983,1.026392,-1.122442
17175,47.708333,0.077574,-0.666531,0.027374,-0.740924,1.168241,1.025513,-1.125748
17176,47.711111,0.058210,-0.671173,0.009189,-0.738954,1.167087,1.026291,-1.125399
17177,47.713889,0.070122,-0.668623,0.030836,-0.739645,1.166707,1.025786,-1.128807
17178,47.716667,0.070575,-0.664396,0.035459,-0.743195,1.165713,1.025043,-1.130041
17179,47.719444,0.072000,-0.666635,0.039804,-0.740831,1.164979,1.025289,-1.130010
17180,47.722222,0.070381,-0.666633,0.037577,-0.741104,1.164881,1.025360,-1.131020
17181,47.725000,0.068865,-0.664815,0.036018,-0.742955,1.164650,1.025291,-1.133078
17182,47.727778,0.067488,-0.664738,0.035117,-0.743193,1.164052,1.023981,-1.134541
17183,47.730556,0.068347,-0.664486,0.036367,-0.743279,1.163913,1.023384,-1.134931
17184,47.733333,0.071059,-0.657386,0.034493,-0.749403,1.163572,1.023486,-1.136465
17185,47.736111,0.069989,-0.665406,0.039591,-0.742138,1.163025,1.023390,-1.136831
17186,47.738889,0.071440,-0.664907,0.039733,-0.742440,1.162466,1.022858,-1.137590
17187,47.741667,0.075317,-0.669752,0.039987,-0.737673,1.162484,1.022196,-1.137305
17188,47.744444,0.078875,-0.664832,0.041135,-0.741677,1.162125,1.021799,-1.138027
17189,47.747222,0.078674,-0.664629,0.042752,-0.741789,1.161610,1.021402,-1.139076
17190,47.750000,0.074367,-0.663632,0.038520,-0.743356,1.161078,1.020447,-1.141448
17191,47.752778,0.067496,-0.662249,0.031042,-0.745592,1.160888,1.021224,-1.144010
17192,47.755556,0.066604,-0.664133,0.030241,-0.744028,1.160719,1.020067,-1.146158
17193,47.758333,0.065822,-0.659275,0.030542,-0.748392,1.159948,1.018397,-1.147833
17194,47.761111,0.066610,-0.660524,0.029289,-0.747271,1.159916,1.017669,-1.148681
17195,47.763889,0.064121,-0.662909,0.029854,-0.745351,1.159238,1.017834,-1.149897
17196,47.766667,0.063348,-0.663022,0.029196,-0.745343,1.158849,1.018139,-1.151381
17197,47.769444,0.064228,-0.661037,0.028863,-0.747042,1.158589,1.018030,-1.152628
17198,47.772222,0.068093,-0.660170,0.029649,-0.747435,1.158607,1.017817,-1.152821
17199,47.775000,0.069155,-0.657496,0.028619,-0.749731,1.158385,1.017099,-1.153775
17200,47.777778,0.065686,-0.657403,0.029044,-0.750109,1.157760,1.015956,-1.155412
17201,47.780556,0.060619,-0.652244,0.023877,-0.755204,1.157115,1.015832,-1.158497
17202,47.783333,0.057504,-0.658072,0.024694,-0.750350,1.156412,1.014678,-1.160496
17203,47.786111,0.055601,-0.649997,0.000073,-0.757900,1.155589,1.014543,-1.162397
17204,47.788889,0.053581,-0.656791,0.021821,-0.751850,1.156339,1.016389,-1.162613
17205,47.791667,0.054538,-0.657602,0.024994,-0.750973,1.155871,1.016408,-1.163436
17206,47.794444,0.055067,-0.658296,0.025335,-0.750315,1.155416,1.015453,-1.164828
17207,47.797222,0.055716,-0.661889,0.026164,-0.747070,1.154823,1.015245,-1.165898
17208,47.800000,0.055284,-0.665050,0.027757,-0.744232,1.155262,1.015392,-1.167061
17209,47.802778,0.054907,-0.667873,0.027891,-0.741723,1.154728,1.014648,-1.168231
17210,47.805556,0.053789,-0.669825,0.026991,-0.740076,1.154389,1.014649,-1.168942
17211,47.808333,0.054061,-0.666752,0.023187,-0.742954,1.154598,1.014197,-1.171184
17212,47.811111,0.052559,-0.669683,0.019847,-0.740519,1.154657,1.014481,-1.172816
17213,47.813889,0.052399,-0.669339,0.017463,-0.740902,1.154447,1.013887,-1.174278
17214,47.816667,0.047929,-0.669710,0.019580,-0.740816,1.153736,1.013521,-1.175300
17215,47.819444,0.047442,-0.668877,0.017801,-0.741645,1.153558,1.013065,-1.177313
17216,47.822222,0.046549,-0.667026,0.015123,-0.743425,1.153460,1.011964,-1.178648
17217,47.825000,0.045048,-0.665289,0.012527,-0.745120,1.153198,1.010641,-1.179670
17218,47.827778,0.042076,-0.667032,0.008595,-0.743790,1.153205,1.011746,-1.181156
17219,47.830556,0.043716,-0.669009,0.010462,-0.741894,1.152661,1.010939,-1.182334
17220,47.833333,0.046169,-0.669537,0.014104,-0.741208,1.152039,1.010589,-1.182415
17221,47.836111,0.051414,-0.667829,0.017939,-0.742320,1.152635,1.011053,-1.181196
17222,47.838889,0.053525,-0.659681,0.017127,-0.749442,1.152637,1.011280,-1.182051
17223,47.841667,0.047702,-0.670878,0.015738,-0.739864,1.151416,1.012036,-1.183594
17224,47.844444,0.044978,-0.664324,0.010833,-0.746012,1.151398,1.010527,-1.187356
17225,47.847222,0.031285,-0.664285,-0.021295,-0.746520,1.150736,1.010384,-1.188742
17226,47.850000,0.033388,-0.664669,-0.019737,-0.746131,1.150365,1.009737,-1.189219
17227,47.852778,0.045719,-0.664188,0.009354,-0.746107,1.151339,1.010294,-1.189601
17228,47.855556,0.050897,-0.660351,0.016262,-0.749054,1.150651,1.010210,-1.189128
17229,47.858333,0.050582,-0.658572,0.015857,-0.750648,1.150457,1.010249,-1.190549
17230,47.861111,0.049335,-0.658948,0.013858,-0.750441,1.150754,1.010073,-1.192402
17231,47.863889,0.048585,-0.661965,0.012645,-0.747852,1.150768,1.010099,-1.194419
17232,47.866667,0.049484,-0.665716,0.012083,-0.744465,1.150648,1.011296,-1.194868
17233,47.869444,0.052647,-0.665071,0.017319,-0.744721,1.150367,1.010890,-1.195254
17234,47.872222,0.051580,-0.665833,0.011187,-0.744232,1.150610,1.010427,-1.197381
17235,47.875000,0.051203,-0.673064,0.012692,-0.737700,1.150695,1.010270,-1.197817
17236,47.877778,0.049352,-0.674256,0.008883,-0.736793,1.150389,1.010704,-1.200278
17237,47.880556,0.042709,-0.672614,0.003332,-0.738753,1.150424,1.009608,-1.203286
17238,47.883333,0.039478,-0.664306,-0.003513,-0.746410,1.150651,1.010400,-1.205736
17239,47.886111,0.036815,-0.660851,-0.006957,-0.749582,1.150366,1.010066,-1.207780
17240,47.888889,0.035749,-0.659824,-0.009661,-0.750507,1.150373,1.009451,-1.209613
17241,47.891667,0.036589,-0.663306,-0.009648,-0.747391,1.150432,1.009264,-1.210205
17242,47.894444,0.041508,-0.672531,-0.007077,-0.738870,1.150614,1.010108,-1.209176
17243,47.897222,0.049534,-0.675929,-0.003732,-0.735291,1.150667,1.009953,-1.207085
17244,47.900000,0.068303,-0.675027,0.008196,-0.734578,1.150807,1.010121,-1.206180
17245,47.902778,0.068648,-0.673674,0.007961,-0.735790,1.151594,1.010293,-1.206293
17246,47.905556,0.060842,-0.677417,-0.002814,-0.733073,1.151907,1.009357,-1.207345
17247,47.908333,0.055961,-0.675979,-0.007503,-0.734754,1.151408,1.009269,-1.209147
17248,47.911111,0.052919,-0.665490,-0.009203,-0.744471,1.150691,1.009813,-1.211549
17249,47.913889,0.050241,-0.657700,-0.011206,-0.751519,1.150570,1.009528,-1.213569
17250,47.916667,0.047845,-0.649600,-0.011124,-0.758688,1.150691,1.010038,-1.215229
17251,47.919444,0.051851,-0.660944,-0.006964,-0.748609,1.150290,1.009839,-1.214251
17252,47.922222,0.056573,-0.662784,-0.004851,-0.746655,1.150588,1.009661,-1.214097
17253,47.925000,0.059846,-0.657827,-0.003127,-0.750781,1.150338,1.010270,-1.215094
17254,47.927778,0.065838,-0.662450,0.002038,-0.746205,1.150159,1.011052,-1.214453
17255,47.930556,0.068340,-0.663555,0.001818,-0.744997,1.150924,1.011450,-1.214990
17256,47.933333,0.071131,-0.667503,0.000557,-0.741201,1.151304,1.011567,-1.215662
17257,47.936111,0.071917,-0.672984,0.001833,-0.736150,1.151336,1.012152,-1.216129
17258,47.938889,0.068572,-0.675543,-0.003515,-0.734117,1.151173,1.012313,-1.219216
17259,47.941667,0.064569,-0.678174,-0.003901,-0.732049,1.150993,1.013543,-1.221067
17260,47.944444,0.060985,-0.679826,-0.007045,-0.730799,1.150805,1.012193,-1.222910
17261,47.947222,0.054761,-0.681035,-0.012241,-0.730098,1.150593,1.011653,-1.226165
17262,47.950000,0.053007,-0.675681,-0.012322,-0.735182,1.149880,1.012849,-1.227714
17263,47.952778,0.052690,-0.676093,-0.015350,-0.734770,1.150339,1.012988,-1.229333
17264,47.955556,0.054234,-0.667360,-0.017768,-0.742546,1.149897,1.012637,-1.230326
17265,47.958333,0.061719,-0.664767,-0.017492,-0.744292,1.151335,1.013223,-1.229288
17266,47.961111,0.066080,-0.661254,-0.019087,-0.747002,1.151548,1.013737,-1.228729
17267,47.963889,0.068957,-0.664411,-0.013813,-0.744051,1.151385,1.014067,-1.227662
17268,47.966667,0.070505,-0.667908,-0.014615,-0.740753,1.151478,1.014668,-1.228582
17269,47.969444,0.070286,-0.672147,-0.014122,-0.736939,1.151658,1.015116,-1.229141
17270,47.972222,0.074181,-0.666899,-0.018655,-0.741212,1.151675,1.013896,-1.230042
17271,47.975000,0.075925,-0.663060,-0.018264,-0.744482,1.150949,1.014132,-1.230400
17272,47.977778,0.072263,-0.659702,-0.012507,-0.747940,1.150204,1.014864,-1.230855
17273,47.980556,0.072917,-0.658430,-0.007338,-0.749066,1.149763,1.014770,-1.230691
17274,47.983333,0.077757,-0.663575,-0.003583,-0.744049,1.149409,1.015720,-1.229700
17275,47.986111,0.078014,-0.660122,-0.006358,-0.747070,1.149942,1.016141,-1.230998
17276,47.988889,0.079906,-0.664446,-0.003675,-0.743043,1.149422,1.017248,-1.231753
17277,47.991667,0.080130,-0.665307,-0.002805,-0.742252,1.149109,1.017171,-1.232979
17278,47.994444,0.080704,-0.668897,-0.001895,-0.738959,1.148893,1.017857,-1.233693
17279,47.997222,0.086966,-0.671468,-0.000098,-0.735913,1.149387,1.018306,-1.233135
17280,48.000000,0.091202,-0.671281,0.000962,-0.735570,1.149738,1.018527,-1.233206
17281,48.002778,0.090160,-0.667879,0.000152,-0.738788,1.149634,1.018325,-1.235319
17282,48.005556,0.081585,-0.663210,-0.008773,-0.743922,1.148679,1.018300,-1.238961
17283,48.008333,0.075684,-0.660149,-0.010549,-0.747238,1.148466,1.019287,-1.241821
17284,48.011111,0.073832,-0.664062,-0.012001,-0.743927,1.148053,1.019490,-1.243523
17285,48.013889,0.072920,-0.666989,-0.014263,-0.741354,1.148183,1.019953,-1.244819
17286,48.016667,0.073855,-0.669783,-0.015440,-0.738714,1.147671,1.020719,-1.245853
17287,48.019444,0.075750,-0.671812,-0.012270,-0.736736,1.147318,1.020958,-1.246229
17288,48.022222,0.079209,-0.670514,-0.010573,-0.737581,1.147241,1.022108,-1.245310
17289,48.025000,0.085395,-0.670007,-0.004561,-0.737413,1.147254,1.022116,-1.244620
17290,48.027778,0.096241,-0.665482,0.001569,-0.740182,1.146946,1.022200,-1.246132
17291,48.030556,0.080860,-0.665636,-0.011913,-0.741787,1.147319,1.023010,-1.247656
17292,48.033333,0.069124,-0.665115,-0.041215,-0.742392,1.145565,1.023640,-1.249918
17293,48.036111,0.065399,-0.667621,-0.044895,-0.740263,1.145156,1.023358,-1.250540
