,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,flapper_00,flapper_00,flapper_00,flapper_00,flapper_00,flapper_00,flapper_00,flapper_01,flapper_01,flapper_01,flapper_01,flapper_01,flapper_01,flapper_01,flapper_02,flapper_02,flapper_02,flapper_02,flapper_02,flapper_02,flapper_02
,ID,"385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","385491D02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","6E0EEBD02CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC","A0F698AD2CF911F1388F10CA05683EAC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
61,0.338889,0.002829,0.701895,-0.009195,-0.712216,0.119529,0.122866,-0.000424,-0.010856,0.688546,0.006627,-0.725082,0.014902,0.127080,1.425223,0.001819,0.685310,0.013236,-0.728129,0.221846,0.122942,-1.221999
62,0.344444,0.002752,0.702092,-0.009066,-0.712023,0.119561,0.122920,-0.000405,-0.009673,0.688550,0.006929,-0.725091,0.015057,0.127582,1.425368,0.001708,0.685183,0.013091,-0.728251,0.221822,0.122891,-1.221966
63,0.350000,0.002930,0.702156,-0.009429,-0.711955,0.119553,0.123006,-0.000339,-0.009686,0.687488,0.006334,-0.726103,0.015097,0.127481,1.425370,0.002580,0.685579,0.014892,-0.727842,0.221937,0.123591,-1.222034
64,0.355556,0.000967,0.704587,-0.008794,-0.709563,0.119489,0.122057,-0.000836,-0.009909,0.687344,0.005043,-0.726247,0.014910,0.127379,1.425234,0.001765,0.685305,0.013416,-0.728131,0.221841,0.122944,-1.221969
65,0.361111,0.002836,0.701937,-0.009071,-0.712176,0.119576,0.122847,-0.000396,-0.009723,0.687324,0.006212,-0.726260,0.015121,0.127514,1.425379,0.001646,0.685388,0.013210,-0.728056,0.221856,0.122904,-1.221982
66,0.366667,0.002936,0.702078,-0.009368,-0.712033,0.119548,0.123011,-0.000358,-0.010070,0.688039,0.005576,-0.725583,0.014862,0.127414,1.425192,0.002668,0.685310,0.014948,-0.728093,0.221937,0.123602,-1.222012
67,0.372222,0.003020,0.702217,-0.009418,-0.711894,0.119595,0.123000,-0.000386,-0.009682,0.687496,0.006153,-0.726098,0.015114,0.127551,1.425331,0.001700,0.685417,0.013461,-0.728024,0.221870,0.122954,-1.221964
68,0.377778,0.002831,0.702107,-0.009182,-0.712006,0.119561,0.122899,-0.000405,-0.009745,0.687050,0.006052,-0.726519,0.015128,0.127598,1.425351,0.002498,0.685408,0.014941,-0.728002,0.221932,0.123634,-1.221993
69,0.383333,0.002813,0.701922,-0.009055,-0.712190,0.119553,0.122921,-0.000409,-0.010470,0.688622,0.007174,-0.725010,0.015116,0.127326,1.425498,0.002655,0.685467,0.014966,-0.727945,0.221972,0.123636,-1.222015
70,0.388889,0.000877,0.704723,-0.008782,-0.709428,0.119473,0.122048,-0.000830,-0.010518,0.688575,0.007411,-0.725051,0.015122,0.127258,1.425339,0.001680,0.685376,0.013235,-0.728067,0.221819,0.122914,-1.221974
71,0.394444,0.000965,0.704753,-0.008739,-0.709398,0.119479,0.122011,-0.000836,-0.009764,0.688687,0.006873,-0.724960,0.014996,0.127588,1.425374,0.002558,0.685168,0.015023,-0.728226,0.221923,0.123557,-1.222029
72,0.400000,0.002779,0.701899,-0.009088,-0.712213,0.119552,0.122898,-0.000409,-0.010045,0.687721,0.005601,-0.725884,0.014892,0.127322,1.425204,0.001612,0.685344,0.013298,-0.728097,0.221805,0.122943,-1.221939
73,0.405556,0.001011,0.704617,-0.008801,-0.709532,0.119487,0.122117,-0.000785,-0.010776,0.688568,0.007518,-0.725053,0.015060,0.127146,1.425336,0.001556,0.685307,0.013322,-0.728131,0.221828,0.122909,-1.221939
74,0.411111,0.002892,0.702263,-0.009313,-0.711851,0.119566,0.122980,-0.000376,-0.009460,0.685607,0.002779,-0.727905,0.015006,0.127932,1.425177,0.001754,0.685558,0.013539,-0.727890,0.221858,0.122986,-1.221994
75,0.416667,-0.000677,0.703689,-0.007202,-0.710471,0.119384,0.122575,-0.000175,-0.009801,0.688840,0.007218,-0.724811,0.014992,0.127366,1.425375,0.001709,0.685366,0.013178,-0.728077,0.221850,0.122914,-1.221974
76,0.422222,0.000789,0.702045,-0.008062,-0.712086,0.119445,0.123282,0.000215,-0.009919,0.688359,0.005975,-0.725277,0.014851,0.127267,1.425231,0.001645,0.685311,0.013083,-0.728131,0.221820,0.122951,-1.221966
77,0.427778,0.002822,0.702092,-0.009118,-0.712022,0.119557,0.122933,-0.000369,-0.010907,0.688484,0.007502,-0.725131,0.015125,0.127206,1.425411,0.002545,0.685355,0.015069,-0.728049,0.221921,0.123595,-1.222009
78,0.433333,0.000868,0.704782,-0.008765,-0.709370,0.119500,0.122028,-0.000844,-0.009995,0.687184,0.005253,-0.726396,0.014931,0.127298,1.425231,0.002620,0.685279,0.014977,-0.728122,0.221926,0.123685,-1.221973
79,0.438889,0.002759,0.701951,-0.009099,-0.712162,0.119578,0.122864,-0.000421,-0.010742,0.688480,0.007554,-0.725136,0.015090,0.127191,1.425358,0.001720,0.685452,0.013468,-0.727991,0.221889,0.122963,-1.221961
80,0.444444,0.001026,0.704734,-0.008729,-0.709417,0.119501,0.122104,-0.000788,-0.008089,0.684583,0.008709,-0.728838,0.015039,0.126201,1.424719,0.001629,0.685410,0.013088,-0.728038,0.221804,0.122912,-1.221949
81,0.450000,0.000943,0.704600,-0.008725,-0.709551,0.119492,0.122013,-0.000842,-0.010849,0.688478,0.007520,-0.725137,0.015066,0.127144,1.425314,0.001630,0.685403,0.013253,-0.728041,0.221824,0.122957,-1.221949
82,0.455556,0.002791,0.701899,-0.009154,-0.712212,0.119552,0.122900,-0.000422,-0.010841,0.688428,0.007610,-0.725183,0.015107,0.127163,1.425386,0.002453,0.685233,0.015113,-0.728163,0.221952,0.123571,-1.222037
83,0.461111,0.002837,0.702337,-0.009336,-0.711777,0.119546,0.123001,-0.000361,-0.010696,0.688448,0.007572,-0.725167,0.015088,0.127144,1.425399,0.002459,0.685293,0.014995,-0.728109,0.221887,0.123572,-1.222025
84,0.466667,0.002941,0.702357,-0.009425,-0.711757,0.119562,0.123023,-0.000376,-0.009612,0.686915,0.005938,-0.726650,0.015144,0.127607,1.425397,0.002726,0.685185,0.014967,-0.728210,0.221922,0.123611,-1.222023
